leaf_categ_id	site_id	gpc_id
178057	71	3381
18931	101	4669
27956	3	4669
10035	71	499908
46788	15	212
66905	2	499997
163096	0	1470
629	77	2234
6215	100	8260
3668	186	4745
55474	0	1604
14062	0	173
25437	0	4224
140089	2	1270
60450	2	1074
49001	0	4986
139965	3	217
35697	2	3893
3980	0	216
11857	0	2441
61790	0	112
178978	0	6737
29565	2	6492
107653	100	8526
132942	2	194
36624	0	3670
10363	0	5122
39640	0	216
152631	0	212
181012	15	2918
20334	2	8156
16214	186	505770
73377	0	3893
20547	71	2918
152872	2	200
118679	2	479
163354	2	5424
171593	186	4598
165780	2	5547
163070	0	216
44829	2	1074
181302	77	3291
75007	0	2526
105471	3	5441
11933	0	8
117503	0	2524
28258	0	188
151543	3	3272
3288	2	8134
46532	0	505821
116860	0	114
158952	71	999
165547	0	216
2141	0	188
3184	15	2918
33641	100	916
66887	15	112
29289	0	784
38639	2	505766
41954	0	1470
46315	2	149
73529	0	3495
14306	2	4950
40411	0	219
108185	2	7433
15148	0	194
6154	2	916
64385	2	245
41450	3	7153
14340	0	6000
80357	0	317
122906	101	628
134430	2	3208
21691	0	5777
10852	2	5
38205	3	6424
95	77	3553
41451	3	7100
61388	2	5562
81051	2	6000
92880	2	200
107928	2	149
181309	186	3291
595	71	216
50365	3	728
78073	0	486
180343	101	6000
14991	101	8156
83923	15	6382
29377	77	784
165939	0	8061
180973	2	609
126415	2	6737
48869	0	2271
10911	3	216
33983	15	2671
85889	0	4700
162127	0	217
182046	15	1604
171821	0	1270
73224	2	5831
20730	3	2810
4193	2	499956
1074	2	503747
168267	0	1246
116998	0	114
71004	2	216
567	2	3014
13689	2	3865
39690	2	216
31137	77	217
41009	0	500117
6342	100	916
38088	101	245
159593	100	919
34129	0	505401
34063	15	2778
67378	2	503735
108143	2	990
3454	3	217
31947	100	3865
45059	0	216
48519	15	2222
115940	0	2161
36028	186	3498
785	0	216
101963	0	5975
35257	2	264
58166	0	503729
20882	0	1095
16080	71	6919
36257	0	3116
27912	2	4451
33943	3	479
53250	0	3865
103447	0	2802
34017	2	7096
146356	0	505373
41535	2	8
168201	2	5831
97677	0	5122
692	186	5831
88057	186	359
58104	2	3217
111053	0	6997
32781	3	4215
33974	0	499811
7013	100	916
75668	71	499908
28193	0	5971
152908	15	6058
56015	2	1095
138342	101	3580
41383	3	6164
4663	71	7218
705	3	1470
169435	2	8483
181146	101	6103
11073	77	8156
57771	0	182
6859	100	916
20805	3	503747
1083	3	4554
163459	2	2271
24942	2	990
163242	2	5411
1080	2	503747
688	2	5831
116353	0	6746
28146	186	2669
40070	2	298
25182	2	3439
175712	15	305
179327	101	5831
43923	100	916
106926	0	216
116615	2	49
14934	15	2699
177964	2	2550
170165	2	4630
165984	2	6000
51158	0	4102
158741	2	3229
84076	2	339
167925	0	7347
162028	0	6175
1108	186	784
56008	2	1095
163586	186	2160
6273	2	916
33555	71	2727
1516	2	993
101627	0	6997
15564	0	5424
120271	0	6000
101352	2	3769
111854	0	0
29158	15	784
20414	15	4491
94961	2	6729
100237	77	3495
43400	15	2920
712	101	149
156619	2	5971
72810	0	2904
159825	0	2858
43301	2	7347
106460	0	4669
10335	101	5122
46717	2	4070
80135	0	381
41457	3	7295
69527	3	6
1545	2	216
39977	3	385
145827	186	5831
4396	3	990
234	77	3867
11141	3	499811
181265	0	3502
114605	2	280
156487	2	1837
55875	0	1074
2023	2	990
2526	2	3229
178134	0	278
2353	15	218
4249	3	4175
66991	77	5557
28140	71	2669
167975	2	2920
41199	2	505411
20417	186	7072
42848	0	55
179347	0	219
68096	2	5831
171813	0	500117
80161	0	296
60437	77	4778
43445	2	2222
1054	0	245
67370	0	503735
44022	15	5971
3791	2	317
127408	186	5831
67610	0	2904
39822	0	241
123430	3	3775
399	3	5122
140950	0	191
6400	100	916
131544	0	1301
56123	0	1084
48527	0	3580
44949	0	291
47333	0	4669
25019	0	1078
25094	0	499778
122608	77	6000
20158	77	8
34153	2	5504
11847	71	479
10227	0	5122
31273	100	3095
41276	2	216
109421	0	4127
158699	0	3928
45348	3	3590
177778	15	2727
13791	2	216
140938	2	505797
50876	15	4669
167959	0	217
165385	0	3865
116852	0	7501
38311	2	6997
67497	2	2592
42970	0	200
7065	100	916
82481	2	5
47164	101	5831
83016	0	7397
116284	2	505825
92810	2	192
152634	0	1604
179363	2	0
6207	2	916
811	0	216
11211	15	331
60573	0	1095
60538	0	1095
41575	2	388
21195	15	990
86915	2	6551
20406	2	561
118723	2	479
45372	0	5122
25198	2	1097
98194	2	6030
146006	2	1246
177028	15	245
11077	0	5970
159806	0	7493
69179	0	5122
150174	0	6058
57781	2	182
104953	0	218
99942	0	216
29153	2	252
24621	0	990
37891	0	784
67410	0	6842
71472	0	505825
2193	15	5863
3172	2	4669
20909	2	5970
31863	2	916
11756	3	112
4400	0	916
7317	71	3867
181107	15	5122
102469	77	630
73908	0	1076
58102	15	499702
2315	0	55
50976	2	212
11040	2	1270
2472	3	6058
10543	2	0
11443	101	784
160909	2	499879
122839	186	499865
142342	0	6997
61814	0	5496
1341	2	6407
177945	2	2641
48826	0	216
181137	71	6103
14951	2	7167
31850	2	916
45069	2	7347
34259	100	8227
145835	186	5831
31211	0	7278
15561	0	1604
99235	0	305
116691	0	3584
4912	0	216
156346	2	216
41011	0	3867
697	15	219
162138	2	217
67369	2	149
31469	2	4335
164246	0	194
13816	0	8210
67340	2	149
65211	0	5831
180292	0	6000
163338	0	1604
63522	0	216
117319	0	479
20632	71	6070
47205	0	5971
61676	2	5169
948	101	216
67534	15	479
2025	0	55
20189	3	188
157041	100	916
139973	101	1270
41245	71	5120
134646	2	499924
11634	0	5
19276	71	5831
2817	77	3553
39827	186	8156
16497	77	5456
43294	2	7347
115725	0	6449
31374	3	6997
168763	0	3988
176959	0	217
38038	2	269
179399	2	5831
66515	2	216
80068	2	7501
48751	2	1270
38020	0	1264
11149	0	1301
165842	2	3865
36550	2	3584
29198	2	784
231	0	431
167939	2	7154
30050	2	6308
164941	2	5122
1122	2	784
95151	2	216
98491	2	192
58276	0	1470
21492	0	0
180510	0	6000
156200	2	1604
51215	2	331
33714	101	3318
50713	0	216
29980	71	503735
165574	0	3495
179353	0	5831
110500	0	194
73378	2	3893
43987	77	7275
25876	0	4564
116204	77	8156
41987	186	3873
16223	0	84
179941	100	916
152911	0	6058
116146	2	7429
42112	0	0
158840	15	499956
16038	3	1014
36439	0	516
147342	15	182
123422	186	4463
177008	101	668
37906	3	216
175861	2	916
80064	2	291
104962	0	218
3788	71	317
134623	15	505286
177784	0	3367
11763	2	5898
61107	0	216
109120	71	499694
166744	2	1074
58016	2	1097
3436	0	217
45454	3	3911
14056	2	216
82609	2	3021
4218	2	3553
36589	186	2669
115749	71	4491
127420	77	5831
25182	0	3439
180324	0	3163
31413	71	4766
55972	2	1084
36716	0	6991
162215	2	217
39727	2	216
50426	100	6044
36545	0	3584
149960	15	385
35849	0	216
1216	15	638
51319	3	4215
73976	0	5917
3149	2	0
61816	2	4745
83119	2	990
177735	3	6018
45207	2	2954
151723	2	6492
103409	2	3580
67323	0	1562
57789	2	182
4759	0	216
71469	0	4151
48319	101	4453
2303	101	55
64055	0	3425
156550	0	4215
3001	186	1594
75670	77	499908
175805	3	2521
58133	2	5583
159756	15	531
29854	2	505391
20489	71	6424
170608	101	5831
178991	0	2918
64435	0	2797
2293	3	8
1452	0	7278
181347	77	499716
45510	2	235920
63772	0	3928
70390	0	1074
66788	0	505303
46290	15	6990
50331	71	7347
162947	2	1312
73506	2	6740
74027	2	499784
175732	77	273
106914	2	5122
61840	71	4745
110881	0	5122
164315	3	191
44079	0	4669
482	2	6000
175562	100	2550
152358	0	499979
25434	0	538
46306	71	6406
29236	0	784
25521	0	1051
29825	0	4203
28146	77	2669
116026	186	3443
79009	101	2394
165362	2	3865
49984	2	919
15050	101	263
40176	0	325
159973	0	1095
4096	71	216
108595	0	7347
41411	0	503032
168150	2	6463
170098	71	95
46892	2	2271
35568	2	8227
3783	15	328
110805	15	5122
4136	3	4217
48643	186	8025
133236	0	264
110651	2	194
158925	101	8215
110388	0	191
10284	77	5122
4598	77	321
75708	186	6058
774	15	4175
159083	0	7154
3716	0	328
58319	0	2455
37975	77	60
35628	0	5863
73197	0	0
63756	2	950
71556	2	252
3665	3	1270
29546	0	5122
105049	0	218
36037	0	220
79835	0	8156
22657	77	0
64622	15	252
1583	186	503747
165429	0	216
134297	0	505387
33607	0	505766
21503	0	278
88057	0	359
36267	101	3331
3101	2	114
50293	0	6997
11696	2	3584
31137	0	217
137011	0	499713
3360	101	4055
60145	0	6463
58174	0	4155
78224	0	2047
46921	0	212
620	71	57
41740	0	0
180953	2	6205
16283	0	1084
48766	0	200
181316	15	3747
100982	0	538
1023	2	216
30052	0	6308
67811	2	8271
95182	2	479
18856	0	2155
31512	0	300
33885	2	6407
34102	2	216
57234	0	235920
124124	100	916
88870	0	216
45052	0	182
169340	2	916
99265	2	2047
21217	0	6496
142320	0	5971
29256	2	574
53188	15	135
102497	0	188
164249	2	194
119099	2	6714
75070	0	521
41271	0	6336
24731	2	1097
122956	101	5122
24804	2	499740
14981	3	8134
57765	0	5622
111279	2	8107
629	186	2234
64417	0	503032
178972	2	8016
20808	3	503747
18930	71	3642
116224	0	135
122602	3	6000
3133	0	8222
40150	2	6058
19220	3	5970
13946	2	2314
21437	0	216
159751	0	5979
2848	2	990
180007	0	5831
25018	2	1078
82583	15	479
164241	2	191
45199	0	3021
7316	2	5971
162137	2	217
78113	2	2761
180915	0	4387
14132	0	696
42057	0	0
58138	3	6058
147189	0	5410
33968	0	216
43470	15	149
41590	15	8
164464	0	192
46746	0	499961
20479	3	4491
165684	0	216
179437	186	1470
48673	15	4739
7111	3	1259
25124	2	499778
227	71	1259
2228	15	784
165567	2	5863
36235	2	3772
886	2	3928
20232	2	216
92870	0	200
63582	3	4453
4180	0	8
57075	0	135
181141	2	3272
36408	2	6052
179975	0	5583
33678	0	8234
13619	0	8378
71175	3	499867
94879	2	7261
2122	0	6125
891	3	3865
40087	2	2526
66994	0	6714
48679	0	242
50437	77	7178
30019	2	149
38324	0	499778
159098	2	5564
98061	2	5863
711	71	503735
145921	0	1259
67500	15	8132
13557	0	3893
31788	0	499992
31494	3	1480
46803	2	2271
171529	0	4554
41034	0	4463
180323	3	6000
16112	2	2784
33721	0	2768
4178	3	8
43581	2	245
38063	2	6156
15053	71	243
181013	15	2918
4296	3	4669
101685	3	7154
13542	0	784
47106	0	4954
67799	0	241
81088	3	6000
112661	71	479
63905	101	114
122574	186	6000
20705	71	7338
36568	2	6058
177983	77	2550
155188	0	173
10873	2	7137
67005	2	7261
6764	0	2727
4127	0	3268
4706	186	503003
69183	0	5122
34060	0	2778
110956	0	192
2192	2	6090
178971	0	8016
24845	2	1097
48888	0	204
3000	101	2271
38053	3	216
169339	2	916
50396	0	784
165655	2	216
163373	2	5408
110792	186	5122
36010	2	4217
117368	0	6997
71229	0	505399
86707	0	305
34067	0	5122
11634	3	5
169358	100	8526
6709	100	919
171993	2	919
33636	0	908
25409	15	1470
180004	15	5831
4165	0	499969
1375	15	216
147343	101	182
109253	0	8156
6855	100	916
181399	0	1013
73480	3	216
33624	71	2550
774	0	4175
165609	0	3893
50623	2	286
82599	2	502996
4030	0	216
1027	2	216
162130	0	217
37798	2	4006
146304	2	502979
7027	100	916
50552	0	8156
177958	2	8231
67870	186	300
152475	0	204
39767	2	912
58172	2	4155
165930	0	3603
16516	2	1259
107890	0	149
156338	2	216
1361	0	216
4417	0	0
165987	3	6000
52471	2	3865
6012	100	916
15567	0	5622
3193	15	521
98522	0	5124
116673	3	5831
48860	2	208
2778	2	499879
47183	2	2497
82605	2	5979
36024	15	2446
67606	0	2904
33717	100	3318
13700	0	216
86827	2	1095
177737	15	4475
177780	77	2727
43096	0	196
110460	2	5122
11141	186	499811
48988	2	6058
78080	0	3509
167928	77	149
800	2	3893
29310	2	784
19004	0	1254
163399	2	5425
532	2	217
10263	2	5122
181137	77	6103
78217	2	4555
11321	15	1270
38214	2	2784
176981	77	300
14325	3	5122
61765	0	974
121154	0	3775
926	77	216
1051	77	245
20085	0	216
44856	0	1084
43064	0	191
36099	186	3291
20585	15	2885
29524	71	499865
20683	0	3988
145828	15	990
10189	2	5122
178023	186	3318
165201	2	3893
4647	0	188
30001	15	149
179481	3	8260
162074	77	5831
26256	2	137
115993	2	4973
14313	2	499924
24950	2	1097
109467	2	291
178041	3	2977
165379	0	216
110930	0	192
164355	0	200
33648	2	916
15919	3	296
159899	2	3844
179820	0	5107
146257	2	149
178020	101	3318
172516	186	2394
19243	3	5970
152653	0	5598
1248	186	5302
29293	3	784
179437	101	1470
177999	101	6088
43659	2	245
176991	2	2418
7332	0	8
33871	0	1301
1477	2	8
163625	2	173
42313	0	3214
50892	0	6972
7389	3	6407
25116	0	499744
10995	3	192
51189	2	505299
29161	15	784
179467	2	8260
29993	71	2234
98625	3	5122
57991	3	212
14312	3	2920
83902	0	4456
1073	3	503747
13846	15	3928
3910	0	1259
24766	2	1078
181206	15	4793
147252	2	182
38090	3	245
79662	3	2524
50602	3	7501
56101	0	331
152424	0	203
177022	2	7280
6629	100	916
115763	3	4453
56005	0	1095
43577	2	245
50514	186	2222
1197	3	3229
119104	0	114
95075	15	135
96912	0	287
60570	0	1095
46765	2	2591
155300	2	7282
4324	2	499969
31109	2	6000
32756	2	216
41718	0	0
150126	0	296
156396	0	3893
66975	2	273
19187	186	3867
19158	15	2669
180975	2	4705
134299	2	502979
13856	2	4546
179476	3	8260
57982	0	1604
33583	186	2805
85806	0	8156
165866	2	3865
48978	2	6058
11859	77	1901
7004	100	916
163103	0	7225
33629	3	908
133194	100	8231
15175	0	200
159826	2	2858
140076	2	325
181271	15	62
1627	15	1259
29286	15	784
698	15	5831
156862	3	5504
103409	0	3580
86043	2	194
164187	0	191
1432	15	1470
110376	2	191
179373	0	5831
25017	0	1078
123703	100	7178
67400	2	6104
55861	0	1074
33009	0	218
108600	2	7347
2323	2	216
177835	186	3558
61398	2	8156
35758	0	216
75518	77	297
179331	101	0
3748	101	505825
102410	2	5453
63071	0	3367
43538	77	4564
163420	2	5412
158448	2	3584
50991	0	207
10293	3	196
45515	0	6256
3333	15	149
6638	100	916
42843	0	8
38660	2	8234
32881	2	6944
173597	0	217
152448	2	203
177661	3	1901
48676	2	4737
168141	2	505303
71378	0	3477
134660	0	2918
2361	0	5709
121844	0	6746
6156	2	916
3861	2	216
71516	0	293
107064	186	8233
116300	2	500052
169306	0	5
50275	71	3584
81062	0	6000
53232	0	137
160879	0	2497
74703	0	216
55827	2	7261
48601	0	8156
67475	2	7429
74953	71	5576
127413	2	5831
88533	15	6091
152493	3	1594
167926	77	7347
47171	101	5831
162965	0	216
37750	2	1095
44845	2	1084
141087	3	217
48878	2	1772
102426	0	2784
33815	0	216
178072	0	359
35164	2	4737
38114	2	325
140085	2	328
50479	2	6997
36181	2	4043
11701	77	359
163201	2	182
57929	101	1604
175575	2	2989
37734	0	1097
1391	0	3893
122853	2	628
104138	3	280
95214	0	3021
146322	2	6492
37928	2	216
179380	2	0
10025	15	499908
139965	77	217
33901	2	1270
116101	77	95
44077	186	4669
95114	0	3495
2900	2	990
60191	0	216
104241	0	1470
58316	2	7261
22	0	216
108746	0	35
155249	0	1604
179472	77	8260
110439	0	5122
3762	71	297
179277	0	5975
74708	0	3893
180993	15	703
164372	15	5865
134282	3	7191
181152	3	3272
163173	2	182
15201	186	6308
67209	2	217
33709	0	3318
3055	0	204
179384	186	0
10808	0	3893
99977	0	216
164993	0	192
36870	3	482
41079	2	6407
48883	0	5598
120967	71	2918
67715	15	5122
94916	2	388
37852	0	216
45213	0	3913
168023	2	5504
45247	0	178
1423	2	218
92913	2	200
13764	2	220
48635	0	5491
181221	0	3502
117394	2	7070
42095	0	0
10789	2	431
16104	3	2784
4739	3	217
64346	2	2222
51089	0	111
80	71	216
47063	2	7277
175753	0	6912
11776	0	525
11722	3	252
105535	2	5441
168020	2	5504
35789	2	216
71092	2	3747
175521	0	212
165516	0	216
2549	0	1246
51349	0	5302
4708	2	216
15039	77	7347
160668	0	16
798	101	3893
8439	15	2918
35964	0	8537
32843	2	1480
177968	101	2550
50546	2	4463
165553	0	216
31474	3	511
4033	0	216
133682	3	296
160868	0	3584
31289	77	6509
90862	0	5025
857	2	3893
156595	101	1270
152590	2	212
165911	2	194
112661	186	479
156319	2	7178
44955	0	1301
10921	2	216
43290	2	7347
181189	2	7100
3282	2	3676
10237	0	5122
46584	15	7499
51189	0	505299
75068	71	521
29192	2	784
45059	2	216
24666	2	1074
25131	0	3191
22691	0	3827
180310	71	6000
86950	0	5970
13294	77	6000
168248	0	2778
159151	0	990
47	15	216
64474	2	1301
3439	0	217
86954	2	6000
3939	2	5122
24770	0	1078
158942	2	3642
175858	2	916
415	15	1470
58256	2	1470
30113	3	4669
4658	0	188
3357	0	217
47091	71	245
165582	0	3495
83958	0	49
60114	0	5122
4051	0	676
1350	15	3865
115712	0	6449
20440	15	577
72825	0	5979
71393	0	7262
50815	2	3218
91438	2	5122
4369	3	217
71212	77	6382
53285	2	4977
15054	2	0
14007	15	216
80766	186	5863
50993	0	1604
2784	2	3553
180935	2	6017
146296	2	502979
32889	2	599
67137	0	1017
113351	15	503758
20870	101	993
3017	3	204
35891	2	6997
11832	15	5168
73571	0	216
52504	2	6992
36451	15	515
37729	2	1097
185	3	4951
4787	186	241
20566	0	6936
24758	2	990
86073	0	194
159933	2	2918
92740	0	191
116607	0	505286
389	15	1259
26217	2	2380
52465	2	245
140117	2	4669
40013	100	916
99244	2	296
41641	2	388
3732	101	3769
48697	2	8156
139966	0	217
41113	0	217
41992	186	6517
33603	77	505766
20692	15	3553
147360	2	7313
41154	0	216
29327	0	784
11435	71	784
158717	0	6407
32738	2	216
92734	2	191
27966	3	4737
60290	2	216
86643	0	7230
156271	2	216
159061	77	499716
16189	15	111
41694	0	0
25023	2	1078
87090	2	6314
152855	0	192
41942	15	1795
26420	0	4335
248	0	3584
180264	2	6000
48796	2	5504
158675	2	6058
60495	0	1074
106866	2	149
29425	2	5
31386	0	4491
4247	0	3576
33677	15	505766
177759	71	95
84076	0	339
146034	2	6407
179805	0	4669
63937	2	7077
177028	3	245
110787	101	5122
20531	2	2918
20621	0	5825
20534	2	2918
163570	0	1604
110987	0	197
179859	2	916
166779	186	5831
79846	71	7501
3906	71	3584
73233	2	0
51585	3	212
67428	2	5338
12508	2	5
179275	0	6540
18800	15	241
56119	2	1074
109696	2	5831
6292	2	916
175769	186	184
20760	0	3937
11530	71	1772
58239	0	7261
4959	0	5863
41412	2	3882
976	15	6071
31569	2	4102
2289	71	8
73468	15	2826
3632	77	1624
7355	0	216
180996	77	6105
134278	2	2541
484	101	6000
165646	0	4471
67058	0	6714
54235	186	4650
31678	0	3057
147881	0	6058
177021	0	3311
165018	0	192
75668	186	499908
38056	3	5992
18930	77	3642
16055	2	1140
106862	0	149
108762	2	245
45238	0	177
31212	15	76
159879	77	515
177831	101	3214
57124	0	1795
33565	15	2977
162081	15	6382
166572	101	3556
106129	186	1893
11682	2	300
145988	2	6464
50071	100	2989
134585	2	505371
92716	2	191
160829	2	3584
11970	2	217
103409	101	3580
27199	77	3867
50296	0	6000
20729	101	2810
73495	15	216
4282	0	4175
149074	101	5014
82505	0	216
33545	0	2805
16399	0	188
105860	2	6169
31517	186	300
167862	2	2810
110624	0	5122
132998	77	7280
39666	2	216
50	15	4333
160845	0	3584
19001	15	1254
67653	3	7494
181408	186	1023
85940	2	3865
165524	2	216
18807	3	5863
3550	0	1270
217	3	6997
144	3	216
50338	0	135
42870	0	388
15289	2	916
134663	0	2802
41583	15	3865
80913	0	5387
175733	3	3676
50497	0	2222
25001	2	499744
43149	0	192
151226	186	42
1592	3	503747
160879	2	2497
75424	0	2353
28061	15	4598
7115	0	1259
14953	0	7261
109622	2	114
146519	2	2353
90640	2	217
15630	0	173
110047	2	7429
10858	0	5
179466	71	8260
163425	15	5411
67662	3	5663
116227	0	8156
41887	2	321
26213	2	4155
33830	0	5504
42857	2	7278
86702	0	325
134591	0	2669
164408	3	5122
14911	0	325
11540	101	212
66640	2	47
11043	2	1270
146118	2	669
45002	77	499956
39419	100	916
1291	0	1033
166767	71	5831
60265	15	4224
78187	0	7262
83025	2	4669
33976	0	6999
181176	0	7100
52557	2	3502
139909	71	2918
162073	2	5831
31691	0	3603
108318	0	7347
105516	3	5441
165725	0	1470
50282	0	6058
36013	2	576
308	0	3502
67453	77	7429
55826	2	7262
37821	15	521
160645	100	502979
159030	2	5881
581	15	3928
25322	2	8532
180299	101	3163
158918	186	499840
82610	101	7494
22789	2	269
42007	0	296
146374	0	505382
57974	71	1604
10998	0	196
175635	71	5977
2531	0	1246
24629	0	990
110645	2	194
29852	2	4737
110514	2	194
15094	0	278
30018	3	149
147211	3	5622
16508	2	16
152516	2	7313
158786	2	1259
20163	0	2907
22691	71	3827
27277	0	4124
179346	186	5831
3639	15	4203
114239	0	1135
106367	0	3477
172511	2	499998
117500	0	505808
122578	0	3163
20423	186	7068
182133	15	1772
175627	101	1604
10180	186	3775
45271	0	1772
95227	2	1259
14044	0	216
62147	0	499811
80148	0	1623
25261	0	1470
160670	0	504643
150051	3	194
137856	15	200
25076	0	499778
15960	0	5970
1142	3	784
51167	0	331
55824	3	7499
168687	0	217
61790	2	112
36453	71	5664
11653	2	5863
180949	0	485
178925	2	362738
77411	77	1604
150047	3	502979
28298	0	6000
6230	2	916
24744	2	499740
116249	0	1301
153928	101	8114
20374	0	7347
60442	0	8
28506	0	4778
159900	0	2920
29520	101	4564
6257	100	916
50653	0	196
14985	2	0
108606	0	2353
47346	3	499761
123449	0	2675
58104	0	3217
159722	0	479
67358	15	149
30027	0	149
74953	101	5576
21766	71	60
74719	0	216
181075	15	2810
111263	0	3719
170092	3	5504
1037	15	1259
149913	2	1051
21201	0	1270
179170	0	217
7114	77	6058
13580	2	3893
10831	2	5
11086	15	191
179514	71	2380
70001	0	2497
66937	2	503772
159981	2	6348
111418	0	325
65635	15	3988
149960	0	385
56154	2	7347
66765	0	5004
11183	186	302
3490	71	5831
139866	0	628
55471	2	204
181274	15	60
170412	2	499865
19102	2	1246
4201	186	503735
88933	0	216
20220	2	216
60238	0	6997
10360	0	5122
51062	0	291
80390	77	149
11690	0	3584
164332	2	192
50454	71	3566
21272	0	216
11887	2	3553
113729	0	4335
40033	2	217
116117	0	0
95024	0	3888
139844	2	531
159911	2	5863
140709	0	916
101428	2	6481
33963	71	503003
11812	2	4335
128302	2	5831
7276	0	6000
15116	77	1270
58302	0	1480
158938	3	8061
4668	0	339
2375	0	3865
19015	2	1254
27277	2	4124
181258	3	503033
78122	15	5072
165457	0	216
13876	2	2380
65165	3	5831
11014	3	197
158756	0	6997
60134	2	200
6604	100	916
169381	100	505766
13591	0	5724
42271	2	499865
152927	0	4175
72671	0	8215
854	3	2628
178023	15	3318
15642	15	204
43259	2	7347
29843	2	4737
75573	15	505399
30073	3	149
146428	0	4224
64472	2	300
109789	2	957
37929	0	216
75670	101	499908
48979	2	6058
53216	15	500004
11774	0	1470
3360	186	4055
179396	0	5831
79683	3	499908
159185	2	1158
150180	0	6058
98923	186	503735
32874	71	5863
117421	15	3367
37711	2	1097
114226	2	5593
30088	101	2394
142319	0	5971
75601	3	499908
15084	2	8156
181039	2	2631
165741	15	5971
20123	2	505391
36109	77	1013
53235	0	1470
66928	2	114
92774	0	192
178001	100	6088
106238	77	479
108587	0	7347
118732	2	479
11657	3	668
