leaf_categ_id,site_id,move_to,leaf_categ_name
67100,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Panasonic"
67101,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Quickpad"
67102,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Remington"
67103,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Royal"
67104,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Sharp"
67105,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Typewriter Ribbon & Supplies"
67106,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Underwood"
67107,0,67107,Business & Industrial:Office:Office Supplies:Pens & Pencils:Refills
67109,0,67111,"Business & Industrial:Office, Printing & Shipping:Office - Wholesale Lots:Staplers & Staples"
67110,0,67111,"Business & Industrial:Office, Printing & Shipping:Office - Wholesale Lots:Tape"
67111,0,67111,Business & Industrial:Office:Wholesale Lots
67114,0,57068,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Fountains, Soda Dispensing:Accessories & Parts:Hose & Fittings"
67115,0,57068,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Fountains, Soda Dispensing:Soda Fountains - Carbonated:Post-Mix"
67116,0,57068,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Fountains, Soda Dispensing:Accessories & Parts:Syrup Racks"
67118,0,67118,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Coolers & Glass Frosters
67119,0,67119,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Kegerator, Direct Draw Coolers"
67120,0,67141,Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Beer Dispensers & Coolers:Other Beer Equipment
67121,0,67121,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Blenders, Mixers & Juicers"
67122,0,67121,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Blenders, Mixers & Juicers:Mixers- Multi Head, Multimixer"
67123,0,67121,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Blenders, Mixers & Juicers:Mixers- Single Head"
67124,0,67121,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Blenders, Mixers & Juicers:Other Blenders & Mixers"
67125,0,11876,Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Wine Equipment & Supplies
67127,0,67128,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Coffee, Cocoa, Tea Equipment:Coffee Containers:Airpot, Thermal"
67128,0,67128,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Coffee, Cocoa & Tea Equipment:Coffee Containers"
67130,0,67134,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Coffee, Cocoa, Tea Equipment:Coffee Brewers, Warmers:Airpot, Thermal Brewers"
67131,0,67134,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Coffee, Cocoa, Tea Equipment:Coffee Brewers, Warmers:Automatic Brewer"
67132,0,67134,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Coffee, Cocoa, Tea Equipment:Coffee Brewers, Warmers:Shuttle, Satellite Brewers"
67133,0,67134,"Business & Industrial:Food Service & Retail:Bar & Beverage Equipment:Coffee, Cocoa, Tea Equipment:Coffee Brewers, Warmers:Urn Brewers"
67134,0,67134,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Coffee, Cocoa & Tea Equipment:Coffee Brewers & Warmers"
67135,0,67135,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Draft Beer Towers & Faucets
67136,0,67136,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Drip & Drain Pans
67137,0,67137,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Empty Kegs
67138,0,67138,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Keg Pumps
67139,0,67139,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Couplers, Hoses & Fittings"
67140,0,67140,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Tap Handles
67141,0,67141,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Other Draft Beer Dispensing
67142,0,67142,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Tabletop Concession Machines:Concession Condiment Systems
67143,0,67143,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Tabletop Concession Machines:Cotton Candy
67144,0,67144,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Tabletop Concession Machines:Snow Cones & Shaved Ice
67146,0,67146,"Business & Industrial:Restaurant & Catering:Food Trucks, Trailers & Carts:Carts, Stands & Kiosks"
67147,0,67147,"Business & Industrial:Restaurant & Catering:Food Trucks, Trailers & Carts:Other Concession Stands"
67148,0,67148,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Storage & Handling Equipment:Heating & Holding Cabinets
67150,0,113742,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cooking & Warming Equipment:Fryers:Countertop Fryers
67151,0,113742,"Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cooking & Warming Equipment:Fryers:Fryer, Grease Filter Systems"
67152,0,113742,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cooking & Warming Equipment:Fryers:Fryer Baskets & Accessories
67153,0,113742,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cooking & Warming Equipment:Fryers:Gas Fryers
67154,0,113742,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cooking & Warming Equipment:Fryers:Other Frying Equipment
67155,0,67155,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cooking & Warming Equipment:Outdoor Barbecue & Smokers
67156,0,67156,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cooking & Warming Equipment:Steamers & Steam Cooking
67158,0,67159,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cooking & Warming Equipment:Toasters:Conveyor Toasters
67159,0,67159,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cooking & Warming Equipment:Toasters
67161,0,67163,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cookware & Kitchen Tools:Pans:Fry Pans
67162,0,67163,Business & Industrial:Food Service & Retail:Commercial Kitchen Equipment:Cookware & Kitchen Tools:Pans:Sauce Pans
67163,0,67163,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cookware & Kitchen Tools:Pans
67164,0,67164,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Choppers & Cutters
67166,0,67167,Business & Industrial:Food Service & Retail:Refrigeration & Ice Machines:Ice Cream Machines:Parts & Accessories
67167,0,67167,Business & Industrial:Restaurant & Catering:Refrigeration & Ice Machines:Ice Cream Machines
67169,0,67171,Business & Industrial:Food Service & Retail:Refrigeration & Ice Machines:Ice Machines:Ice Bins
67170,0,67171,Business & Industrial:Food Service & Retail:Refrigeration & Ice Machines:Ice Machines:Parts & Accessories
67171,0,67171,Business & Industrial:Restaurant & Catering:Refrigeration & Ice Machines:Ice Machines
67172,0,67172,"Business & Industrial:Restaurant & Catering:Furniture, Signs & Décor:Chairs & Seating"
67173,0,67172,"Business & Industrial:Food Service & Retail:Furniture, Signs, Décor:Chairs & Seating:Booth Seating"
67174,0,67172,"Business & Industrial:Food Service & Retail:Furniture, Signs, Décor:Chairs & Seating:High Chairs & Booster Seats"
67175,0,67172,"Business & Industrial:Food Service & Retail:Furniture, Signs, Décor:Chairs & Seating:Stacking & Folding Chairs"
67176,0,67172,"Business & Industrial:Food Service & Retail:Furniture, Signs, Décor:Chairs & Seating:Stools, Barstools"
67178,0,67178,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Beverage & Snack Vending:Hot Beverage Machines
67179,0,67179,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Beverage & Snack Vending:Snack & Beverage Combo
67181,0,25390,"Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Beverage & Snack Vending:Cold Beverage, Soda Machines:Coke"
67182,0,25390,"Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Beverage & Snack Vending:Cold Beverage, Soda Machines:Pepsi"
67183,0,67183,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Change Machines
67185,0,67186,Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Candy & Bulk Vending:Tattoo & Sticker Machines
67186,0,67186,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Candy & Bulk Vending:Other Candy & Bulk Vending
67187,0,67187,Business & Industrial:Restaurant & Catering:Vending & Tabletop Concessions:Medicine & Condom Vending
67189,0,67186,Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Candy & Bulk Vending:Supplies:Candy
67190,0,67186,Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Candy & Bulk Vending:Supplies:Gumballs
67191,0,67186,Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Candy & Bulk Vending:Supplies:Stickers & Tattoos
67192,0,67186,Business & Industrial:Food Service & Retail:Vending & Tabletop Concessions:Candy & Bulk Vending:Supplies:Other
67194,0,67194,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cleaning & Warewashing:Sinks:1-Compartment Sinks
67195,0,67195,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cleaning & Warewashing:Sinks:2-Compartment Sinks
67196,0,67196,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cleaning & Warewashing:Sinks:3-Compartment Sinks
671,0,60808,"Collectibles:Trading Cards:Sci-Fi, Fantasy:Star Trek"
67208,0,67208,Coins & Paper Money:Paper Money: World:Europe:Czechoslovakia
67209,0,67209,Coins & Paper Money:Paper Money: World:Europe:Hungary
67210,0,67210,Coins & Paper Money:Paper Money: World:Europe:Romania
67211,0,67211,Coins & Paper Money:Paper Money: World:Europe:Yugoslavia
67215,0,2992,"Business & Industrial:Other Industries:Websites & Businesses for Sale:Advertising Inventory:Radio, Television"
67216,0,2992,Business & Industrial:Websites & Businesses for Sale:Advertising Inventory
67217,0,53235,Business & Industrial:Manufacturing & Metalworking:Textile & Apparel Equipment:Supplies:Bobbins
67218,0,53235,"Business & Industrial:Manufacturing & Metalworking:Textile, Apparel Manufacturing:Raw Materials, Supplies:Cutting Dies and Blocks"
67219,0,53235,Business & Industrial:Manufacturing & Metalworking:Textile & Apparel Equipment:Supplies:Needles
67220,0,53235,"Business & Industrial:Manufacturing & Metalworking:Textile, Apparel Manufacturing:Spinning, Weaving, Knitting"
67222,0,67223,Business & Industrial:Manufacturing & Metalworking:Textile & Apparel Equipment:Cutting & Finishing Machines:Shears & Cutters
67223,0,67223,Business & Industrial:Manufacturing & Metalworking:Textile & Apparel Equipment:Cutting & Finishing Machines
67224,0,67224,Business & Industrial:Manufacturing & Metalworking:Textile & Apparel Equipment:Embroidery Machines
67225,0,183904,Business & Industrial:MRO & Industrial Supply:Government & Public Safety:Traffic Control & Road Safety
67226,0,67226,Business & Industrial:Manufacturing & Metalworking:Woodworking:Equipment & Machinery:Drill Presses
67227,0,67227,Business & Industrial:Manufacturing & Metalworking:Woodworking:Equipment & Machinery:Jointers
67228,0,67228,Business & Industrial:Manufacturing & Metalworking:Woodworking:Equipment & Machinery:Boring Machines
67229,0,67229,Business & Industrial:Manufacturing & Metalworking:Woodworking:Equipment & Machinery:Planers - Professional
67231,0,67236,Business & Industrial:Manufacturing & Metalworking:Woodworking:Lumber & Veneer:Cherry
67232,0,67236,Business & Industrial:Manufacturing & Metalworking:Woodworking:Lumber & Veneer:Maple
67233,0,67236,Business & Industrial:Manufacturing & Metalworking:Woodworking:Lumber & Veneer:Oak
67234,0,67236,Business & Industrial:Manufacturing & Metalworking:Woodworking:Lumber & Veneer:Veneer
67235,0,67236,Business & Industrial:Manufacturing & Metalworking:Woodworking:Lumber & Veneer:Walnut
67236,0,67236,Business & Industrial:Manufacturing & Metalworking:Woodworking:Lumber & Veneer
67237,0,67237,Business & Industrial:Manufacturing & Metalworking:Woodworking:Manuals & Books
67239,0,42938,Business & Industrial:Manufacturing & Metalworking:Woodworking:Woodworking Supplies:Chisels & Carving Tools
67240,0,67240,Business & Industrial:Manufacturing & Metalworking:Woodworking:Drill Bits
67241,0,42938,Business & Industrial:Manufacturing & Metalworking:Woodworking:Woodworking Supplies:Glue & Epoxy Adhesives
67242,0,42938,Business & Industrial:Manufacturing & Metalworking:Woodworking:Woodworking Supplies:Jigs
67243,0,67243,Business & Industrial:Manufacturing & Metalworking:Woodworking:Router Bits
67244,0,42938,Business & Industrial:Manufacturing & Metalworking:Woodworking:Woodworking Supplies:Knives
67245,0,42938,Business & Industrial:Manufacturing & Metalworking:Woodworking:Woodworking Supplies:Other Tooling & Accessories
67246,0,64052,Computers & Networking:Networking & Communications:Wireless Networking:Wireless Print Servers
67247,0,64052,"Computers & Networking:Networking:Wireless Networking, WiFi:Wireless Print Servers:D-Link"
67248,0,64052,"Computers & Networking:Networking:Wireless Networking, WiFi:Wireless Print Servers:Other Wireless Print Servers"
67249,0,44995,"Computers & Networking:Networking:Wireless Networking, WiFi:Wireless Routers, Access Point:Cisco"
67250,0,58321,Computers & Networking:Networking & Communications:Wireless Networking:Parts & Accessories:Bridges
67251,0,58321,"Computers & Networking:Networking:Wireless Networking, WiFi:Bridges:Cisco"
67252,0,58321,"Computers & Networking:Networking:Wireless Networking, WiFi:Bridges:D-Link"
67253,0,58321,"Computers & Networking:Networking:Wireless Networking, WiFi:Bridges:Other Wireless Bridges"
67255,0,44996,"Computers & Networking:Networking:Home Networking, Cable & DSL:Cable & DSL Routers, Switches:Linksys:4 Port Linksys, Wired"
67256,0,44996,"Computers & Networking:Networking:Home Networking, Cable & DSL:Cable & DSL Routers, Switches:Linksys:8 Port Linksys, Wired"
67257,0,44996,"Computers & Networking:Networking:Home Networking, Cable & DSL:Cable & DSL Routers, Switches:D-Link"
67259,0,58297,"Computers & Networking:Networking:Home Networking, Cable & DSL:Cable Modems:Motorola:Surfboard 4XXX Series"
67260,0,58297,"Computers & Networking:Networking:Home Networking, Cable & DSL:Cable Modems:Motorola:Surfboard 5XXX Series"
67262,0,67262,Computers/Tablets & Networking:Home Networking & Connectivity:Powerline Networking
67265,0,11180,"Computers & Networking:Networking:Hubs:USB, Standard:4 Ports & Under"
67266,0,11180,"Computers & Networking:Networking:Hubs:USB, Standard:5 Ports & Over"
67267,0,44932,Computers & Networking:Networking:Hubs:USB 2.0
67268,0,11180,Computers & Networking:Networking:Hubs:Other USB Hubs
67269,0,3668,Computers & Networking:Networking & Communications:KVM Switch Boxes & Cables:Switch Boxes:2 Port & Under
67270,0,3668,Computers & Networking:Networking & Communications:KVM Switch Boxes & Cables:Switch Boxes:3-4 Ports
67271,0,3668,"Computers & Networking:Networking:KVM Switch Boxes, Cables:KVM Switch Boxes:3-4 Ports:Belkin"
67272,0,3668,"Computers & Networking:Networking:KVM Switch Boxes, Cables:KVM Switch Boxes:3-4 Ports:IOGear"
67273,0,3668,"Computers & Networking:Networking:KVM Switch Boxes, Cables:KVM Switch Boxes:3-4 Ports:Linksys"
67274,0,64035,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Raw Cables:10 Feet & Under
67275,0,64035,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Raw Cables:11-25 Feet
67276,0,67276,"Computers/Tablets & Networking:Computer Cables & Connectors:Networking Cables & Adapters:Splitters, Couplers & Adapters"
